longitude,latitude,z_seafloor_datum,z_water_surf,z_gps_datum
-70.634233688,41.347338215,-3.08847269544914,-2.85687269544914,-0.1316
-70.634238196,41.347338353,-3.10809209321478,-2.89559209321478,-0.1125
-70.634242704,41.347338632,-3.10666449682092,-2.92146449682092,-0.0852
-70.634247377,41.347339,-3.05865718463751,-2.93285718463751,-0.0258
-70.634252263,41.347339219,-3.0554498724541,-2.9442498724541,-0.0112
-70.634257153,41.347339042,-3.07195438961753,-2.95565438961753,-0.0163
-70.634261953,41.347338576,-3.06401308430639,-2.96711308430639,0.0031
-70.634266956,41.347338091,-3.04797177899526,-2.97857177899526,0.0306
-70.634272174,41.347337829,-3.05033047368412,-2.99003047368412,0.0397
-70.634277344,41.347337678,-3.05388916837298,-3.00148916837298,0.0476
-70.634282343,41.34733744,-3.05144786306184,-3.01294786306184,0.0615
-70.63428733,41.347336915,-3.0488065577507,-3.0244065577507,0.0756
-70.634292423,41.347336611,-3.06329967258846,-3.02279967258846,0.0595
-70.634297376,41.347336667,-3.0673389419432,-3.0083389419432,0.041
-70.634302187,41.347336702,-3.07427821129794,-2.99387821129794,0.0196
-70.634306962,41.347336576,-3.08601748065268,-2.97941748065268,-0.0066
-70.634311576,41.347336453,-3.09465675000741,-2.96495675000741,-0.0297
-70.634316104,41.347336451,-3.08489601936215,-2.95049601936215,-0.0344
-70.634320683,41.347336621,-3.07873528871689,-2.93603528871689,-0.0427
-70.634325313,41.347336671,-3.10604827294074,-2.93124827294074,-0.0748
-70.634329851,41.347336446,-3.12913129251229,-2.92723129251229,-0.1019
-70.634334234,41.347336313,-3.12021431208385,-2.92321431208385,-0.097
-70.634338745,41.347336264,-3.10359733165541,-2.91919733165541,-0.0844
-70.634343265,41.347336282,-3.10038035122697,-2.91518035122697,-0.0852
-70.634347776,41.347336241,-3.11076337079853,-2.91116337079853,-0.0996
-70.63435227,41.347336397,-3.12754639037008,-2.90714639037008,-0.1204
-70.634356722,41.347336669,-3.11832940994164,-2.90312940994164,-0.1152
-70.63436126,41.347337159,-3.1350124295132,-2.8991124295132,-0.1359
-70.634365681,41.347337663,-3.13218053308628,-2.88298053308628,-0.1492
-70.634370153,41.347338184,-3.1128981587445,-2.8490981587445,-0.1638
-70.634374706,41.347338408,-3.09271578440272,-2.81521578440272,-0.1775
-70.634379393,41.347338574,-3.08273341006093,-2.78133341006093,-0.2014
-70.634383978,41.347338651,-3.0624043018776,-2.7601043018776,-0.2023
-70.6343888,41.347338689,-3.05789640464467,-2.73899640464467,-0.2189
-70.634393692,41.34733857,-3.09018850741175,-2.71788850741174,-0.2723
-70.634398474,41.347338198,-3.11628061017882,-2.69678061017882,-0.3195
-70.6344032,41.347337687,-3.11627271294589,-2.67567271294589,-0.3406
-70.634408081,41.347337369,-3.10446481571296,-2.65456481571296,-0.3499
-70.634412846,41.34733736,-3.10234254052892,-2.65144254052892,-0.3509
-70.634417455,41.347337313,-3.08958702656829,-2.65708702656829,-0.3325
-70.634422211,41.347337209,-3.09443151260766,-2.66273151260765,-0.3317
-70.63442705,41.347337064,-3.11852751113817,-2.66212751113817,-0.3564
-70.634431769,41.347337086,-3.12894885394818,-2.65094885394818,-0.378
-70.634436347,41.347337518,-3.1235701967582,-2.6397701967582,-0.3838
-70.634440992,41.347337937,-3.13049153956821,-2.62859153956821,-0.4019
-70.634445734,41.34733796,-3.14411288237822,-2.61741288237823,-0.4267
-70.634450416,41.347337736,-3.13553422518824,-2.60623422518824,-0.4293
-70.634455135,41.347338085,-3.13295556799825,-2.59505556799825,-0.4379
-70.634459764,41.347338536,-3.13313529053103,-2.59583529053103,-0.4373
-70.634464501,41.347338263,-3.12485912624946,-2.60725912624946,-0.4176
-70.634469266,41.347337832,-3.11158296196789,-2.61868296196789,-0.3929
-70.634474108,41.347338109,-3.13513302144414,-2.63743302144414,-0.3977
-70.634478833,41.347338619,-3.18136080289069,-2.68926080289069,-0.3921
-70.634483587,41.347338573,-3.19918858433723,-2.74108858433723,-0.3581
-70.634488359,41.34733839,-3.20341636578378,-2.79291636578378,-0.3105
-70.634493193,41.347338866,-3.20472391088139,-2.82942391088139,-0.2753
-70.63449798,41.347339632,-3.18655494511012,-2.86325494511012,-0.2233
-70.634502854,41.347339752,-3.12828597933885,-2.89708597933885,-0.1312
-70.634507833,41.347339946,-3.07271701356758,-2.93091701356758,-0.0418
-70.634512793,41.347340726,-3.02354804779631,-2.96474804779631,0.0412
-70.63451792,41.347341631,-2.94677908202504,-2.99857908202504,0.1518
-70.634522998,41.347342364,-2.89821011625377,-3.03241011625377,0.2342
-70.63452806,41.347342776,-2.8414411504825,-3.0662411504825,0.3248
-70.634533336,41.347343257,-2.80827218471123,-3.10007218471123,0.3918
-70.634538706,41.347343348,-2.81660321893996,-3.13390321893996,0.4173
-70.634544382,41.347343225,-2.88263425316868,-3.16773425316868,0.3851
-70.634550109,41.347342544,-3.01816528739741,-3.20156528739741,0.2834
-70.634555395,41.347341237,-3.16759632162614,-3.23539632162614,0.1678
-70.634560494,41.347339579,-3.20318014166269,-3.16608014166269,0.0629
-70.634565714,41.347337846,-3.22132723325069,-3.07662723325069,-0.0447
-70.634570796,41.347336242,-3.2162743248387,-2.9871743248387,-0.1291
-70.634575655,41.347334434,-3.21312934312733,-2.92242934312733,-0.1907
-70.634580341,41.347332151,-3.23401428336577,-2.89231428336577,-0.2417
-70.634584931,41.34732981,-3.26619922360422,-2.86219922360422,-0.304
-70.634589505,41.347327888,-3.25948416384267,-2.83208416384267,-0.3274
-70.634594187,41.347325947,-3.24366910408111,-2.80196910408111,-0.3417
-70.634598775,41.347324039,-3.27692037102038,-2.83372037102038,-0.3432
-70.634603421,41.347322128,-3.28606346253226,-2.86836346253226,-0.3177
-70.634608165,41.347320409,-3.28260655404415,-2.90300655404415,-0.2796
-70.634612944,41.347319297,-3.25061968464977,-2.91581968464977,-0.2348
-70.634617729,41.347318526,-3.20113916317579,-2.91653916317579,-0.1846
-70.634622501,41.347317553,-3.14135864170181,-2.91725864170181,-0.1241
-70.634627285,41.347316742,-3.09997812022782,-2.91797812022782,-0.082
-70.634632007,41.347316633,-3.07159759875384,-2.91869759875384,-0.0529
-70.634636588,41.34731701,-3.06421707727985,-2.91941707727985,-0.0448
-70.634641243,41.347316979,-3.05363655580587,-2.92013655580587,-0.0335
-70.634645801,41.347316833,-3.07124969490056,-2.92144969490056,-0.0498
-70.634650211,41.347317217,-3.10058553653753,-2.92288553653753,-0.0777
-70.634654642,41.347317892,-3.16202137817451,-2.92432137817451,-0.1377
-70.634658882,41.347318537,-3.23370598185015,-2.92550598185015,-0.2082
-70.634663194,41.34731888,-3.27183486148624,-2.92633486148624,-0.2455
-70.634667645,41.347319175,-3.28486374112233,-2.92716374112233,-0.2577
-70.634671797,41.34731996,-3.30939262075842,-2.92799262075842,-0.2814
-70.634675818,41.347321029,-3.33942150039451,-2.92882150039451,-0.3106
-70.634679998,41.347321841,-3.3562503800306,-2.9296503800306,-0.3266
-70.634684099,41.347322736,-3.33477768784572,-2.93077768784572,-0.304
-70.634688042,41.347324171,-3.32510509990601,-2.93220509990601,-0.2929
-70.634691671,41.347325988,-3.3234325119663,-2.9336325119663,-0.2898
-70.634695497,41.347327502,-3.26427506225732,-2.93977506225732,-0.2245
-70.634699672,41.347328901,-3.27258600562071,-3.01528600562071,-0.1573
-70.634703767,41.347330538,-3.29679694898411,-3.09079694898411,-0.106
-70.634707761,41.347332488,-3.3070078923475,-3.1663078923475,-0.0407
-70.634712084,41.347334455,-3.29139080392388,-3.21829080392388,0.0269
-70.634716503,41.347336289,-3.27003759099909,-3.25713759099909,0.0871
-70.634720934,41.347337979,-3.24338437807429,-3.29598437807429,0.1526
-70.634725408,41.347339709,-3.2047311651495,-3.3348311651495,0.2301
-70.634730206,41.347341699,-3.1987779522247,-3.3736779522247,0.2749
-70.634735149,41.347343228,-3.25602473929991,-3.41252473929991,0.2565
-70.634740253,41.347343903,-3.33367152637511,-3.45137152637511,0.2177
-70.634745333,41.347344227,-3.36392792951382,-3.43092792951382,0.167
-70.634750573,41.347344316,-3.38219289735045,-3.40989289735045,0.1277
-70.634756023,41.347344147,-3.42935786518708,-3.38885786518708,0.0595
-70.634761377,41.347343385,-3.49972283302371,-3.36782283302371,-0.0319
-70.634766292,41.34734191,-3.54828780086034,-3.34678780086033,-0.1015
-70.63477109,41.347340376,-3.56665276869696,-3.32575276869696,-0.1409
-70.634776184,41.347339143,-3.58521773653359,-3.30471773653359,-0.1805
-70.63478115,41.347337944,-3.61448270437022,-3.28368270437022,-0.2308
-70.634785948,41.347336573,-3.62664767220685,-3.26264767220685,-0.264
-70.63479082,41.347334973,-3.64681264004348,-3.24161264004348,-0.3052
-70.634795666,41.347333555,-3.65117760788011,-3.22057760788011,-0.3306
-70.634800566,41.347332549,-3.65364257571674,-3.19954257571674,-0.3541
-70.634805461,41.347331695,-3.64331227779702,-3.16421227779702,-0.3791
-70.634810473,41.347330559,-3.58841363831554,-3.08361363831554,-0.4048
-70.63481553,41.3473294,-3.51671499883406,-3.00301499883406,-0.4137
-70.634820471,41.347328742,-3.40991635935258,-2.92241635935258,-0.3875
-70.634825333,41.347328634,-3.42769060040763,-2.94439060040763,-0.3833
-70.634830278,41.34732865,-3.48231172601357,-2.97621172601357,-0.4061
-70.634835245,41.347328523,-3.5087328516195,-3.0080328516195,-0.4007
-70.634840112,41.347328726,-3.51281769384783,-3.03201769384783,-0.3808
-70.634844604,41.34732957,-3.49080245966069,-3.03830245966069,-0.3525
-70.634849025,41.347330605,-3.48398722547356,-3.04458722547356,-0.3394
-70.634853532,41.34733142,-3.47957199128643,-3.05087199128643,-0.3287
-70.634858134,41.347332163,-3.4419567570993,-3.0571567570993,-0.2848
-70.634862755,41.347333376,-3.43734152291217,-3.06344152291217,-0.2739
-70.634867245,41.347334378,-3.45313109634546,-3.07713109634546,-0.276
-70.634871891,41.347335061,-3.47462272636501,-3.11682272636501,-0.2578
-70.634876649,41.347335615,-3.49931435638456,-3.15651435638456,-0.2428
-70.634881391,41.347336376,-3.52240598640411,-3.19620598640411,-0.2262
-70.634886115,41.347337053,-3.50779663864142,-3.20039663864142,-0.2074
-70.634890952,41.34733722,-3.49597078704321,-3.19767078704321,-0.1983
-70.634895775,41.347337041,-3.49064493544501,-3.19494493544501,-0.1957
-70.634900603,41.347336906,-3.4590190838468,-3.1922190838468,-0.1668
-70.634905592,41.347336764,-3.4486932322486,-3.1894932322486,-0.1592
-70.634910539,41.347336484,-3.44316738065039,-3.18676738065039,-0.1564
-70.634915411,41.347336174,-3.43794547895898,-3.18424547895897,-0.1537
-70.634920313,41.347336109,-3.54891313203361,-3.29901313203361,-0.1499
-70.634925142,41.34733653,-3.64378078510825,-3.41378078510825,-0.13
-70.634930096,41.347337288,-3.70054843818288,-3.52854843818288,-0.072
-70.634935121,41.347338005,-3.68491908143552,-3.60111908143552,0.0162
-70.634940184,41.347338732,NaN,NaN,0.1114
-70.634945381,41.347339597,NaN,NaN,0.2024
-70.634950747,41.347340584,NaN,NaN,0.2727
-70.634956125,41.347341477,NaN,NaN,0.3104
-70.634961346,41.347342129,NaN,NaN,0.3587
-70.634966739,41.347342809,NaN,NaN,0.3625
-70.634972038,41.347342998,NaN,NaN,0.3069
-70.634977223,41.347342689,NaN,NaN,0.223
-70.634982598,41.347342034,NaN,NaN,0.1263
-70.634987682,41.347340778,NaN,NaN,0.0017
-70.634992251,41.34733885,NaN,NaN,-0.124
-70.634996546,41.347336692,NaN,NaN,-0.2012
-70.635000905,41.347334594,NaN,NaN,-0.2415
-70.635005433,41.347332613,-3.45482751434227,-3.05222751434227,-0.3026
-70.63500977,41.347330603,-3.51832806158368,-3.06372806158368,-0.3546
-70.63501397,41.347328331,-3.53192860882509,-3.07522860882509,-0.3567
-70.63501824,41.347326006,-3.5584291560665,-3.0867291560665,-0.3717
-70.635022659,41.347324123,-3.54533492393057,-3.09723492393057,-0.3481
-70.635027377,41.347322802,-3.57072302387704,-3.10762302387704,-0.3631
-70.635031936,41.347321548,-3.5918111238235,-3.1180111238235,-0.3738
-70.635036597,41.34732014,-3.59809922376997,-3.12839922376997,-0.3697
-70.63504131,41.347319128,-3.60138732371643,-3.13878732371643,-0.3626
-70.635046006,41.347318657,-3.5611754236629,-3.1491754236629,-0.312
-70.635050889,41.347318306,-3.48886352360936,-3.15956352360936,-0.2293
-70.635055797,41.347318442,-3.48657038672742,-3.17937038672742,-0.2072
-70.635060216,41.34731921,-3.4889909384009,-3.2074909384009,-0.1815
-70.635064826,41.347319896,-3.48141149007437,-3.23561149007437,-0.1458
-70.635069359,41.347320647,-3.48187547917532,-3.25837547917532,-0.1235
-70.635073431,41.34732205,-3.42498767692749,-3.23938767692749,-0.0856
-70.635077293,41.347323975,-3.39119987467965,-3.22039987467965,-0.0708
-70.635081301,41.34732568,-3.39921207243182,-3.20141207243182,-0.0978
-70.635085428,41.347326864,-3.38922427018399,-3.18242427018399,-0.1068
-70.635089521,41.347328156,-3.39143646793616,-3.16343646793616,-0.128
-70.635093421,41.347329871,-3.39614866568832,-3.14444866568832,-0.1517
-70.635097345,41.347331398,-3.41146086344049,-3.12546086344049,-0.186
-70.635101464,41.347332308,-3.43097306119266,-3.10647306119266,-0.2245
-70.635105744,41.347332941,-3.47268525894482,-3.08748525894482,-0.2852
-70.635109912,41.34733378,-3.51149745669699,-3.06849745669699,-0.343
-70.635114178,41.347334395,-3.51706608697794,-3.03876608697794,-0.3783
-70.63511864,41.347334441,-3.51134098893774,-3.00894098893774,-0.4024
-70.63512329,41.347334002,-3.51474087697121,-3.00024087697121,-0.4145
-70.6351281,41.347333616,-3.5689130677318,-3.0199130677318,-0.449
-70.635132858,41.34733341,-3.6091852584924,-3.0395852584924,-0.4696
-70.635137839,41.347333224,-3.64305744925299,-3.05925744925299,-0.4838
-70.635142797,41.347332888,-3.65342964001358,-3.07892964001358,-0.4745
-70.635147539,41.347332864,-3.61500183077417,-3.09860183077417,-0.4164
-70.63515235,41.347333382,-3.57377402153476,-3.11827402153476,-0.3555
-70.635157217,41.347334148,-3.62248459959086,-3.18398459959086,-0.3385
-70.635162228,41.347334637,-3.68619321805109,-3.28069321805109,-0.3055
-70.63516729,41.347335098,-3.70290183651131,-3.37740183651131,-0.2255
-70.635172408,41.34733587,-3.68915168135211,-3.45845168135211,-0.1307
-70.635177504,41.347336897,-3.63392058091186,-3.48742058091186,-0.0465
-70.635182526,41.347337717,-3.59978948047161,-3.51638948047161,0.0166
-70.635187401,41.347338223,-3.55535838003136,-3.54535838003136,0.09
-70.635192363,41.347338789,-3.52994302376068,-3.58034302376068,0.1504
-70.635197242,41.347339586,-3.53659522843175,-3.61589522843175,0.1793
-70.635202021,41.347340104,-3.5521155196989,-3.6390155196989,0.1869
-70.63520697,41.347340274,-3.55929525027634,-3.62239525027634,0.1631
-70.635211784,41.347340136,-3.60257498085377,-3.60577498085377,0.1032
-70.635216566,41.347339647,-3.62585471143121,-3.58915471143121,0.0633
-70.635221516,41.347338995,-3.64810002879895,-3.55980002879895,0.0117
-70.635226363,41.347338228,-3.68677777727647,-3.52757777727647,-0.0592
-70.635230903,41.347337104,-3.68935552575399,-3.49535552575399,-0.094
-70.635235673,41.347335732,-3.7095332742315,-3.4631332742315,-0.1464
-70.635240515,41.347334825,-3.73841102270902,-3.43091102270902,-0.2075
-70.635245276,41.347334425,-3.73588877118653,-3.39868877118653,-0.2372
-70.635250046,41.347334046,-3.71806651966405,-3.36646651966405,-0.2516
-70.635254935,41.347333535,-3.70714426814157,-3.33424426814157,-0.2729
-70.635259771,41.347333203,-3.68802201661908,-3.30202201661908,-0.286
-70.635264656,41.347333293,-3.6526997650966,-3.2697997650966,-0.2829
-70.635269432,41.347333721,-3.63836058581992,-3.24256058581992,-0.2958
-70.635274249,41.347334156,-3.634332527325,-3.217332527325,-0.317
-70.635279165,41.34733428,-3.62358541753177,-3.20848541753177,-0.3151
-70.635284175,41.347334684,-3.6380416341224,-3.2223416341224,-0.3157
-70.635289092,41.347335547,-3.63409785071302,-3.23619785071302,-0.2979
-70.635293984,41.347335971,-3.61035406730364,-3.25005406730364,-0.2603
-70.635299095,41.34733598,-3.60831028389427,-3.26391028389427,-0.2444
-70.635304212,41.347336046,-3.61136650048489,-3.27776650048489,-0.2336
-70.635309423,41.347336478,-3.60852271707552,-3.29162271707552,-0.2169
-70.635314567,41.347336798,-3.59077893366614,-3.30547893366614,-0.1853
-70.635319627,41.34733677,-3.56093515025677,-3.31933515025677,-0.1416
-70.635324675,41.347336692,-3.56209136684739,-3.33319136684739,-0.1289
-70.635329667,41.347336951,-3.58762934493582,-3.34532934493582,-0.1423
-70.635334465,41.347337282,-3.61401061892505,-3.35681061892505,-0.1572
-70.635339215,41.347337197,-3.62089189291427,-3.36829189291427,-0.1526
-70.635344029,41.347337059,-3.6450478781332,-3.3594478781332,-0.1856
-70.635348745,41.34733705,-3.6344430442094,-3.3191430442094,-0.2153
-70.635353355,41.34733692,-3.6054382102856,-3.2788382102856,-0.2266
-70.635357968,41.347336539,-3.5914333763618,-3.2385333763618,-0.2529
-70.635362502,41.347336097,-3.578028542438,-3.198228542438,-0.2798
-70.635366977,41.347335948,-3.55893388383744,-3.16443388383744,-0.2945
-70.635371389,41.347336037,-3.57563388383744,-3.16443388383744,-0.3112
-70.635375884,41.347335933,-3.59413388383744,-3.16443388383744,-0.3297
-70.635380428,41.34733575,-3.60233388383744,-3.16443388383744,-0.3379
-70.635384951,41.347336092,-3.57643388383743,-3.16443388383744,-0.312
-70.635389509,41.347336673,-3.53033388383744,-3.16443388383744,-0.2659
-70.635394143,41.347337021,-3.49767905127524,-3.17737905127524,-0.2203
-70.635398967,41.347337157,-3.51039949001044,-3.24429949001044,-0.1661
-70.635403933,41.347337468,-3.54121992874564,-3.31121992874564,-0.13
-70.635408868,41.347337998,-3.55004036748084,-3.37814036748084,-0.0719
-70.635413957,41.347338715,-3.56557277013458,-3.44947277013458,-0.0161
-70.635419045,41.347338845,-3.60546409171441,-3.52216409171441,0.0167
-70.635424058,41.347338818,-3.65495541329425,-3.59485541329425,0.0399
-70.635429324,41.347339285,-3.68305295802431,-3.62985295802431,0.0468
-70.635434665,41.347339563,-3.66212962647532,-3.59102962647532,0.0289
-70.635439735,41.347339006,-3.66710629492632,-3.55220629492632,-0.0149
-70.635444529,41.347338138,-3.66838296337732,-3.51338296337732,-0.055
-70.635449664,41.347337701,-3.61802109065852,-3.43252109065852,-0.0855
-70.635454775,41.347337302,-3.58135610746934,-3.35335610746934,-0.128
-70.635459598,41.347336205,-3.60041703998213,-3.33031703998213,-0.1701
-70.635464294,41.347334925,-3.60997797249492,-3.30727797249492,-0.2027
-70.635469176,41.34733427,-3.60913890500771,-3.28423890500771,-0.2249
-70.63547403,41.347333882,-3.6141066224986,-3.2879066224986,-0.2262
-70.635478871,41.347333069,-3.60161468728861,-3.29911468728861,-0.2025
-70.635483751,41.347332379,-3.59912275207863,-3.31032275207863,-0.1888
-70.635488546,41.347332084,-3.57113081686864,-3.32153081686864,-0.1496
-70.635493424,41.347332222,-3.57433888165865,-3.33273888165865,-0.1416
-70.635498094,41.347332439,-3.61834694644867,-3.34394694644867,-0.1744
